data,DataAgenda,dataseparado,dataseparadofim,dataseparadoinicio,Emp,Pedidos,Itens,Opcao2,opcao,operador,separador,setor,status
2019-06-21 09:38:20,2019-06-21 00:00:00,,2019-06-21 10:36:25,2019-06-21 10:24:03,1,224765,2,Abastecimento,N,DANIELS,micaelp,Deposito,F
2019-06-21 09:37:05,2019-06-21 00:00:00,,2019-06-21 09:47:14,2019-06-21 09:47:08,1,224763,1,Cliente,C,DANIELPONTES,ARIELG,Deposito,F
2019-06-21 09:36:32,2019-06-21 00:00:00,,2019-06-21 10:43:54,2019-06-21 10:10:15,11,224762,6,Abastecimento,N,alano,maureliof,Deposito,F
2019-06-21 09:32:14,2019-06-21 00:00:00,,2019-06-21 11:23:32,2019-06-21 11:15:34,1,224760,1,Abastecimento,N,CLEITON,wildsono,Deposito,F
2019-06-21 09:31:24,2019-06-21 00:00:00,,2019-06-21 15:12:24,2019-06-21 14:43:01,1,224759,18,Abastecimento,N,GABRIELLYG,jeissonc,Deposito,F
2019-06-21 09:30:40,2019-06-21 00:00:00,,2019-06-21 14:17:45,2019-06-21 13:30:52,1,224758,9,Abastecimento,N,OSIAS,jeffersondouglas,Deposito,F
2019-06-21 09:30:27,2019-06-21 00:00:00,,2019-06-21 11:07:26,2019-06-21 10:40:05,1,224757,1,Abastecimento,N,ALBECIL,wildsono,Deposito,F
2019-06-21 09:29:49,2019-06-21 00:00:00,,2019-06-21 10:41:47,2019-06-21 09:42:07,1,224756,23,Abastecimento,N,alberion,ALBERION,Abastecimento,F
2019-06-21 09:27:58,2019-06-21 00:00:00,,2019-06-21 09:54:53,2019-06-21 09:41:53,1,224755,2,Cliente,C,HELDERF,DANIELB,Deposito,F
2019-06-21 09:27:15,2019-06-21 00:00:00,,2019-06-21 12:32:12,2019-06-21 12:17:37,1,224754,6,Abastecimento,N,THAISD,JEFFEMBERGJONAS,Deposito,F
2019-06-21 09:26:40,2019-06-21 00:00:00,,2019-06-21 14:30:00,2019-06-21 13:20:51,1,224753,20,Abastecimento,N,OSIAS,DANIELB,Deposito,F
2019-06-21 09:26:38,2019-06-21 00:00:00,,2019-06-21 09:42:44,2019-06-21 09:35:49,1,224752,4,Cliente,C,HELDERF,alexd,Deposito,F
2019-06-21 09:26:23,2019-06-21 00:00:00,,2019-06-21 14:31:37,2019-06-21 14:21:58,1,224751,3,Abastecimento,N,martina,alexd,Deposito,F
2019-06-21 09:26:01,2019-06-21 00:00:00,,2019-06-21 12:30:13,2019-06-21 11:47:51,1,224750,20,Abastecimento,N,THAISD,josef,Abastecimento,F
2019-06-21 09:25:28,2019-06-21 00:00:00,,2019-06-21 09:32:12,2019-06-21 09:28:56,1,224749,1,Cliente,C,OSIAS,alexd,Deposito,F
2019-06-21 09:24:28,2019-06-21 00:00:00,,2019-06-21 15:25:06,2019-06-21 15:07:36,1,224748,20,Abastecimento,N,THAISD,joaos,Deposito,F
2019-06-21 09:24:24,2019-06-21 00:00:00,,2019-06-21 09:35:32,2019-06-21 09:33:33,1,224747,2,Cliente,C,HELDERF,alexd,Deposito,F
2019-06-21 09:23:48,2019-06-21 00:00:00,,2019-06-21 09:34:12,2019-06-21 09:27:36,1,224746,1,Abastecimento,N,jneto,jneto,Promotor,F
2019-06-21 09:22:43,2019-06-21 00:00:00,,2019-06-21 09:34:01,2019-06-21 09:28:07,1,224745,1,Abastecimento,N,JOAOO,JOAOO,Abastecimento,F
2019-06-21 09:20:15,2019-06-21 00:00:00,,2019-06-21 13:47:00,2019-06-21 09:27:22,1,224744,31,Abastecimento,N,HIGORD,HIGORD,Abastecimento,F
2019-06-21 09:20:12,2019-06-21 00:00:00,,2019-06-21 10:00:37,2019-06-21 09:27:44,1,224743,2,Abastecimento,N,jneto,jneto,Promotor,F
2019-06-21 09:20:00,2019-06-21 00:00:00,,2019-06-21 09:21:07,2019-06-21 09:21:02,1,224742,1,Cliente,C,walterb,ARIELG,Deposito,F
2019-06-21 09:17:55,2019-06-19 00:00:00,,2019-06-21 09:58:05,2019-06-21 09:57:43,2,224741,1,Rota,R,CARLOSG,hurielm,Deposito,F
2019-06-21 09:15:15,2019-06-21 00:00:00,,2019-06-21 14:27:34,2019-06-21 14:09:38,1,224740,21,Abastecimento,N,DANIELPONTES,joaos,Deposito,F
2019-06-21 09:14:10,2019-06-21 00:00:00,,2019-06-21 09:27:09,2019-06-21 09:25:08,1,224739,1,Cliente,C,Bhrendon,alexd,Deposito,F
2019-06-21 09:10:13,2019-06-21 00:00:00,,2019-06-21 09:17:57,2019-06-21 09:17:51,1,224734,1,Cliente,C,elias,ARIELG,Deposito,F
2019-06-21 09:08:26,2019-06-21 00:00:00,,2019-06-21 12:16:26,2019-06-21 11:39:41,1,224733,21,Abastecimento,N,LYANEK,JEFFEMBERGJONAS,Deposito,F
2019-06-21 09:04:27,2019-06-21 00:00:00,,2019-06-21 15:13:07,2019-06-21 14:42:56,1,224732,12,Abastecimento,N,luciene,micaelp,Deposito,F
2019-06-21 08:57:40,2019-06-21 00:00:00,,2019-06-21 11:09:29,2019-06-21 11:09:15,1,224727,2,Abastecimento,N,Bhrendon,wildsono,Deposito,F
2019-06-21 08:55:40,2019-06-21 00:00:00,,2019-06-21 09:36:28,2019-06-21 08:57:41,1,224726,15,Abastecimento,N,RANOEL,Ranoel,Promotor,F
2019-06-21 08:54:49,2019-06-21 00:00:00,,2019-06-21 09:16:10,2019-06-21 09:01:32,1,224725,8,Cliente,C,gersono,alexd,Deposito,F
2019-06-21 08:50:08,2019-06-21 00:00:00,,2019-06-21 08:58:58,2019-06-21 08:58:43,1,224722,1,Cliente,C,ALBECIL,alexd,Deposito,F
2019-06-21 08:48:52,2019-06-21 00:00:00,,2019-06-21 08:58:32,2019-06-21 08:52:43,1,224721,1,Cliente,C,ALBECIL,alexd,Deposito,F
2019-06-21 08:47:05,2019-06-21 00:00:00,,2019-06-21 08:50:40,2019-06-21 08:50:22,1,224720,1,Cliente,C,walterb,joaos,Deposito,F
2019-06-21 08:41:45,2019-06-21 00:00:00,,2019-06-21 08:50:00,2019-06-21 08:49:50,1,224717,1,Cliente,C,MARIAC,ARIELG,Deposito,F
2019-06-21 08:30:56,2019-06-21 00:00:00,,2019-06-21 11:42:01,2019-06-21 11:30:32,1,224715,3,Abastecimento,N,Raniel,jeissonc,Deposito,F
2019-06-21 08:30:15,2019-06-21 00:00:00,,2019-06-21 11:08:27,2019-06-21 11:08:18,1,224714,1,Abastecimento,N,netinho,wildsono,Deposito,F
2019-06-21 08:30:03,2019-06-21 00:00:00,,2019-06-21 11:34:44,2019-06-21 11:18:36,1,224713,8,Abastecimento,N,Raniel,DANIELB,Deposito,F
2019-06-21 08:27:07,2019-06-21 00:00:00,,2019-06-21 08:35:37,2019-06-21 08:35:26,1,224712,1,F. Via Direta,Y,deysek,jonatasferreira,Deposito,F
2019-06-21 08:21:04,2019-06-19 00:00:00,,2019-06-21 09:10:26,2019-06-21 09:09:47,2,224711,1,Rota,R,CARLOSG,alanilsonm,Deposito,F
2019-06-21 08:15:28,2019-06-21 00:00:00,,2019-06-21 11:10:40,2019-06-21 11:09:34,1,224710,3,Abastecimento,N,janicleisson,joaos,Deposito,F
2019-06-21 08:13:19,2019-06-21 00:00:00,,2019-06-21 10:52:03,2019-06-21 10:41:26,1,224709,4,Abastecimento,N,ROBERTAS,jeissonc,Deposito,F
2019-06-21 08:10:32,2019-06-21 00:00:00,,2019-06-21 11:08:59,2019-06-21 11:08:40,1,224708,2,Abastecimento,N,janicleisson,wildsono,Deposito,F
2019-06-21 08:09:07,2019-06-21 00:00:00,,2019-06-21 11:09:34,2019-06-21 11:08:45,1,224707,5,Abastecimento,N,janicleisson,micaelp,Deposito,F
2019-06-21 08:05:25,2019-06-21 00:00:00,,2019-06-21 08:16:04,2019-06-21 08:15:29,1,224706,1,Cliente,C,TEREZINHAJ,ARIELG,Deposito,F
2019-06-21 08:04:11,2019-06-21 00:00:00,,2019-06-21 08:17:18,2019-06-21 08:16:42,1,224705,2,Cliente,C,walterb,joaos,Deposito,F
2019-06-19 18:27:41,2019-06-19 00:00:00,,2019-06-19 18:36:51,2019-06-19 18:34:34,1,224698,1,Cliente,C,walterb,jeissonc,Deposito,F
2019-06-19 18:04:30,2019-06-19 00:00:00,,2019-06-19 18:10:51,2019-06-19 18:06:25,1,224696,1,Cliente,C,ESTERL,micaelp,Deposito,F
2019-06-19 18:03:37,2019-06-19 00:00:00,,2019-06-19 18:07:40,2019-06-19 18:04:45,1,224695,1,Abastecimento,N,lindianet,jeissonc,Deposito,F
2019-06-19 18:00:44,2019-06-19 00:00:00,,2019-06-19 22:27:28,2019-06-19 22:16:11,1,224694,2,F. Via Direta,Y,HUDSONV,djailsonc,Deposito,F
2019-06-19 17:52:12,2019-06-19 00:00:00,,2019-06-19 18:00:03,2019-06-19 17:53:32,1,224693,1,Cliente,C,walterb,micaelp,Deposito,F
2019-06-19 17:43:25,2019-06-19 00:00:00,,2019-06-19 18:05:24,2019-06-19 17:44:39,1,224692,1,Abastecimento,N,JOEL YSON,JOEL YSON,Abastecimento,F
2019-06-19 17:40:05,2019-06-19 00:00:00,,2019-06-21 16:43:43,2019-06-21 16:43:25,10,224691,1,Abastecimento,N,JEFERSOND,josefs,Deposito,F
2019-06-19 17:39:29,2019-06-19 00:00:00,,2019-06-19 17:46:13,2019-06-19 17:41:06,1,224690,1,Cliente,C,walterb,micaelp,Deposito,F
2019-06-19 17:29:34,2019-06-19 00:00:00,,2019-06-20 01:39:28,2019-06-20 01:31:13,1,224688,25,F.Z.Norte,Z,andersonm,"",,F
2019-06-19 17:26:31,2019-06-19 00:00:00,,2019-06-20 01:05:35,2019-06-20 01:04:30,1,224687,3,F.Z.Norte,Z,andersonm,samuelgomes,Embalagem,F
2019-06-19 17:24:19,2019-06-19 00:00:00,,2019-06-21 07:53:05,2019-06-21 07:35:47,1,224686,6,F.Z.Norte,Z,andersonm,jeffersondouglas,Deposito,F
2019-06-19 17:22:06,2019-06-19 00:00:00,,2019-06-21 08:11:23,2019-06-21 08:02:51,1,224685,4,F.Z.Norte,Z,andersonm,jeffersondouglas,Deposito,F
2019-06-19 17:20:48,2019-06-19 00:00:00,,2019-06-19 17:31:41,2019-06-19 17:28:42,1,224684,1,Cliente,C,ANTONIAL,micaelp,Deposito,F
2019-06-19 17:20:16,2019-06-19 00:00:00,,2019-06-19 17:28:28,2019-06-19 17:22:44,1,224683,2,Cliente,C,walterb,micaelp,Deposito,F
2019-06-19 17:19:34,2019-06-19 00:00:00,,2019-06-20 00:53:21,2019-06-20 00:44:32,1,224682,4,F.Z.Norte,Z,andersonm,samuelgomes,Embalagem,F
2019-06-19 17:18:14,2019-06-24 00:00:00,,2019-06-21 14:42:17,2019-06-21 14:22:58,1,224681,10,Agendado,G,Rosinha,jeffersondouglas,Deposito,F
2019-06-19 17:13:50,2019-06-19 00:00:00,,2019-06-21 10:50:38,2019-06-21 10:48:29,1,224679,4,Abastecimento,N,JOSEB,joaos,Deposito,F
2019-06-19 17:13:44,2019-06-19 00:00:00,,2019-06-19 17:21:05,2019-06-19 17:20:56,1,224678,1,Abastecimento,N,MarceloA,wildsono,Deposito,F
2019-06-19 17:09:54,2019-06-21 00:00:00,,2019-06-21 08:36:49,2019-06-21 07:13:21,1,224677,39,Agendado,G,tania,DANIELB,Deposito,F
2019-06-19 17:09:53,2019-06-19 00:00:00,,2019-06-19 17:21:35,2019-06-19 17:15:03,1,224676,1,Cliente,C,SANDROO,SANDROO,Abastecimento,F
2019-06-19 17:07:54,2019-06-19 00:00:00,,2019-06-19 17:13:11,2019-06-19 17:09:47,1,224675,1,Abastecimento,N,JOSINIELRYA,JOSINIELRYA,Abastecimento,F
2019-06-19 17:06:12,2019-06-19 00:00:00,,2019-06-19 17:19:38,2019-06-19 17:10:28,1,224674,1,Cliente,C,iranildov,micaelp,Deposito,F
2019-06-19 17:05:52,2019-06-19 00:00:00,,2019-06-21 07:12:12,2019-06-21 07:11:48,2,224673,1,Rota,R,CARLOSG,hurielm,Deposito,F
2019-06-19 17:03:09,2019-06-19 00:00:00,,2019-06-19 17:36:52,2019-06-19 17:11:54,1,224672,6,Cliente,C,iranildov,jeissonc,Deposito,F
2019-06-19 17:01:36,2019-06-21 00:00:00,,2019-06-21 09:21:44,2019-06-21 08:37:49,1,224671,26,Agendado,G,tania,DANIELB,Deposito,F
2019-06-19 17:00:59,2019-06-19 00:00:00,,2019-06-19 17:10:13,2019-06-19 17:03:16,1,224670,1,Cliente,C,AGNALDOT,micaelp,Deposito,F
2019-06-19 17:00:14,2019-06-19 00:00:00,,2019-06-19 22:24:12,2019-06-19 22:15:42,1,224669,3,F. Via Direta,Y,HUDSONV,ewertond,Deposito,F
2019-06-19 16:57:48,2019-06-19 00:00:00,,2019-06-21 09:43:47,2019-06-19 16:59:37,1,224667,5,Abastecimento,N,JOAOO,JOAOO,Abastecimento,F
2019-06-19 16:57:06,2019-06-19 00:00:00,,2019-06-20 01:14:57,2019-06-20 01:13:03,1,224666,16,F.Z.Norte,Z,andersonm,Douglasl,Deposito,F
2019-06-19 16:56:22,2019-06-19 00:00:00,,2019-06-19 17:13:51,2019-06-19 17:13:41,10,224665,1,Cliente,C,STEFANYP,andersonm,Administracao,F
2019-06-19 16:56:05,2019-06-19 00:00:00,,2019-06-19 17:06:38,2019-06-19 16:57:16,1,224664,3,Cliente,C,walterb,jeissonc,Deposito,F
2019-06-19 16:55:51,2019-06-19 00:00:00,,2019-06-21 11:19:07,2019-06-21 10:26:28,1,224663,7,Abastecimento,N,MARIAC,JEFFEMBERGJONAS,Deposito,F
2019-06-19 16:52:38,2019-06-19 00:00:00,,2019-06-21 08:35:12,2019-06-21 08:22:33,1,224662,7,F.Z.Norte,Z,andersonm,jeffersondouglas,Deposito,F
2019-06-19 16:51:30,2019-06-19 00:00:00,,2019-06-20 00:43:58,2019-06-20 00:34:30,1,224661,6,F.Z.Norte,Z,andersonm,ewertond,Deposito,F
2019-06-19 16:48:37,2019-06-19 00:00:00,,2019-06-21 08:43:43,2019-06-21 08:37:10,1,224660,3,F.Z.Norte,Z,andersonm,jeffersondouglas,Deposito,F
2019-06-19 16:42:02,2019-06-19 00:00:00,,2019-06-19 17:14:11,2019-06-19 17:14:00,10,224659,1,Abastecimento,N,VALDECID,andersonm,Administracao,F
2019-06-19 16:40:00,2019-06-19 00:00:00,,2019-06-19 16:43:02,2019-06-19 16:41:14,1,224658,1,Cliente,C,alberion,ALBERION,Abastecimento,F
2019-06-19 16:39:37,2019-06-19 00:00:00,,2019-06-19 18:08:41,2019-06-19 17:56:02,1,224657,1,Abastecimento,N,CLEITON,ANDREF,Abastecimento,F
2019-06-19 16:37:18,2019-06-21 00:00:00,,2019-06-21 07:32:20,2019-06-21 07:15:59,1,224656,1,Agendado,G,marinaldo,overllandes,Deposito,F
2019-06-19 16:35:01,2019-06-19 00:00:00,,2019-06-19 16:39:04,2019-06-19 16:38:16,1,224655,1,Abastecimento,N,CLEITON,ANDREF,Abastecimento,F
2019-06-19 16:33:08,2019-06-19 00:00:00,,2019-06-19 16:41:06,2019-06-19 16:36:45,1,224654,1,Cliente,C,JOSEB,jeissonc,Deposito,F
2019-06-19 16:32:55,2019-06-19 00:00:00,,2019-06-19 18:32:16,2019-06-19 18:21:18,1,224653,1,Abastecimento,N,maria ivanilda,jeissonc,Deposito,F
2019-06-19 16:32:55,2019-06-19 00:00:00,,2019-06-19 17:56:30,2019-06-19 16:39:52,1,224652,3,Abastecimento,N,camylag,ALEFF,Abastecimento,F
2019-06-19 16:32:49,2019-06-19 00:00:00,,2019-06-19 16:38:47,2019-06-19 16:36:55,1,224651,1,Cliente,C,alberion,ALBERION,Abastecimento,F
2019-06-19 16:31:13,2019-06-19 00:00:00,,2019-06-19 18:08:21,2019-06-19 16:39:39,1,224649,8,Abastecimento,N,camylag,ALEFF,Abastecimento,F
2019-06-19 16:29:58,2019-06-19 00:00:00,,2019-06-19 16:40:16,2019-06-19 16:39:58,1,224648,1,Cliente,C,MARIAC,josef,Abastecimento,F
2019-06-19 16:29:04,2019-06-19 00:00:00,,2019-06-19 16:35:26,2019-06-19 16:32:52,1,224647,1,Cliente,C,DANIELPONTES,jeissonc,Deposito,F
2019-06-19 16:28:32,2019-06-19 00:00:00,,2019-06-21 08:40:48,2019-06-21 08:27:35,1,224646,5,Abastecimento,N,lindianet,joaos,Deposito,F
2019-06-19 16:28:10,2019-06-19 00:00:00,,2019-06-21 10:34:53,2019-06-21 10:19:13,1,224645,3,Abastecimento,N,netinho,joaos,Deposito,F
2019-06-19 16:25:59,2019-06-19 00:00:00,,2019-06-21 08:07:52,2019-06-21 08:04:52,1,224644,4,Abastecimento,N,lindianet,joaos,Deposito,F
2019-06-19 16:24:47,2019-06-19 00:00:00,,2019-06-19 16:30:59,2019-06-19 16:26:55,1,224643,1,Cliente,C,FERNANDAT,jeissonc,Deposito,F
2019-06-19 16:21:00,2019-06-19 00:00:00,2019-06-19 16:41:04,,,10,224642,1,Cliente,C,brunoa,"",,F
2019-06-19 16:20:18,2019-06-19 00:00:00,,2019-06-19 16:26:05,2019-06-19 16:23:28,1,224641,1,Cliente,C,HELDERF,micaelp,Deposito,F
2019-06-19 16:12:56,2019-06-19 00:00:00,,2019-06-19 16:19:11,2019-06-19 16:15:40,1,224640,1,Cliente,C,JOSEB,micaelp,Deposito,F
2019-06-19 16:09:25,2019-06-19 00:00:00,,2019-06-21 10:22:52,2019-06-21 10:22:03,2,224638,1,Abastecimento,N,deysek,kelsonlima,Deposito,F
2019-06-19 16:06:36,2019-06-19 00:00:00,,2019-06-19 16:21:36,2019-06-19 16:11:04,1,224636,4,Abastecimento,N,JOSINIELRYA,JOSINIELRYA,Abastecimento,F
2019-06-19 16:04:52,2019-06-19 00:00:00,,2019-06-20 00:38:00,2019-06-20 00:17:57,1,224635,5,F.Z.Norte,Z,andersonm,samuelgomes,Embalagem,F
2019-06-19 16:04:11,2019-06-19 00:00:00,,2019-06-19 16:11:42,2019-06-19 16:06:12,1,224634,1,Abastecimento,N,TALYTASOUZA,micaelp,Deposito,F
2019-06-19 16:02:53,2019-06-19 00:00:00,,2019-06-19 16:18:53,2019-06-19 16:06:00,1,224633,4,Abastecimento,N,andref,ANDREF,Abastecimento,F
2019-06-19 16:02:31,2019-06-19 00:00:00,,2019-06-21 07:52:06,2019-06-21 07:37:07,1,224632,3,Abastecimento,N,maria ivanilda,overllandes,Deposito,F
2019-06-19 16:02:01,2019-06-19 00:00:00,,2019-06-20 00:05:50,2019-06-19 23:55:39,1,224631,1,F.Z.Norte,Z,andersonm,samuelgomes,Embalagem,F
2019-06-19 16:01:13,2019-06-19 00:00:00,,2019-06-21 11:10:11,2019-06-21 10:19:47,1,224630,17,Abastecimento,N,viviand,DANIELB,Deposito,F
2019-06-19 16:00:42,2019-06-19 00:00:00,,2019-06-19 16:38:53,2019-06-19 16:38:39,2,224629,1,Abastecimento,N,deysek,valdeirs,Deposito,F
2019-06-19 16:00:00,2019-06-19 00:00:00,,2019-06-20 01:13:37,2019-06-20 00:17:36,1,224628,15,F.Z.Norte,Z,andersonm,JOAOF,Embalagem,F
2019-06-19 15:59:51,2019-06-19 00:00:00,,2019-06-19 17:01:30,2019-06-19 16:06:17,1,224627,10,Abastecimento,N,JOAOO,JOAOO,Abastecimento,F
2019-06-19 15:56:00,2019-06-19 00:00:00,,2019-06-19 16:01:01,2019-06-19 15:59:44,1,224625,1,Abastecimento,N,silvanof,SilvanoF,Promotor,F
2019-06-19 15:55:00,2019-06-19 00:00:00,,2019-06-21 10:01:55,2019-06-21 09:56:22,1,224624,3,Abastecimento,N,lindianet,joaos,Deposito,F
2019-06-19 15:54:06,2019-06-19 00:00:00,,2019-06-19 16:03:10,2019-06-19 15:57:10,1,224623,1,Cliente,C,iranildov,andersonp,Embalagem,F
2019-06-19 15:53:33,2019-06-19 00:00:00,,2019-06-19 16:36:32,2019-06-19 15:57:40,1,224622,16,Abastecimento,N,leandrop,LEANDROP,Promotor,F
2019-06-19 15:51:22,2019-06-19 00:00:00,,2019-06-21 10:09:57,2019-06-21 09:55:56,1,224620,6,Abastecimento,N,islania,DANIELB,Deposito,F
2019-06-19 15:50:21,2019-06-19 00:00:00,,2019-06-21 08:58:30,2019-06-21 08:52:33,2,224619,1,F. Via Direta,Y,HUDSONV,kevena,Deposito,F
2019-06-19 15:50:02,2019-06-19 00:00:00,,2019-06-19 16:46:13,2019-06-19 15:53:28,1,224618,15,Abastecimento,N,SANDROO,SANDROO,Abastecimento,F
2019-06-19 15:46:42,2019-06-19 00:00:00,,2019-06-19 15:55:20,2019-06-19 15:47:56,1,224617,1,Cliente,C,geanak,andersonp,Embalagem,F
2019-06-19 15:46:10,2019-06-19 00:00:00,,2019-06-19 15:53:55,2019-06-19 15:49:35,1,224616,1,Cliente,C,alberion,ALBERION,Abastecimento,F
2019-06-19 15:41:16,2019-06-19 00:00:00,,2019-06-19 15:50:12,2019-06-19 15:49:43,2,224615,1,F.Z.Norte,Z,andersonm,valdeirs,Deposito,F
2019-06-19 15:40:02,2019-06-19 00:00:00,,2019-06-21 09:40:57,2019-06-21 09:26:19,1,224614,5,Abastecimento,N,elisr,DANIELB,Deposito,F
2019-06-19 15:39:09,2019-06-19 00:00:00,,2019-06-19 22:32:11,2019-06-19 22:21:21,1,224613,4,F. Via Direta,Y,HUDSONV,Douglasl,Deposito,F
2019-06-19 15:39:02,2019-06-19 00:00:00,,2019-06-21 09:52:52,2019-06-21 09:43:10,1,224612,6,Abastecimento,N,FERNANDAT,joaos,Deposito,F
2019-06-19 15:37:57,2019-06-19 00:00:00,,2019-06-19 15:53:09,2019-06-19 15:42:51,1,224611,1,Abastecimento,N,JOEL YSON,JOEL YSON,Abastecimento,F
2019-06-19 15:35:44,2019-06-19 00:00:00,,2019-06-19 16:14:49,2019-06-19 16:14:21,2,224610,1,F.Shop 10,X,vivi,marcosb,Deposito,F
2019-06-19 15:34:35,2019-06-19 00:00:00,,2019-06-19 15:46:17,2019-06-19 15:37:05,1,224609,4,Abastecimento,N,TAMARAD,TAMARAD,Promotor,F
2019-06-19 15:34:30,2019-06-19 00:00:00,,2019-06-19 15:47:01,2019-06-19 15:37:33,1,224608,2,Abastecimento,N,andref,ANDREF,Abastecimento,F
2019-06-19 15:33:14,2019-06-19 00:00:00,,2019-06-19 15:58:04,2019-06-19 15:41:43,1,224607,1,Cliente,C,JOSEB,micaelp,Deposito,F
2019-06-19 15:23:24,2019-06-19 00:00:00,,2019-06-19 15:30:44,2019-06-19 15:29:55,1,224606,3,Cliente,C,walterb,josep,Deposito,F
2019-06-19 15:22:17,2019-06-19 00:00:00,,2019-06-19 16:57:16,2019-06-19 16:54:12,1,224605,1,Abastecimento,N,elias,micaelp,Deposito,F
2019-06-19 15:20:45,2019-06-19 00:00:00,,2019-06-19 15:38:49,2019-06-19 15:27:16,1,224604,3,Abastecimento,N,joseg,JOSEG,Promotor,F
2019-06-19 15:12:12,2019-06-19 00:00:00,,2019-06-19 22:28:49,2019-06-19 22:15:21,1,224603,2,F. Via Direta,Y,HUDSONV,samuelgomes,Embalagem,F
2019-06-19 15:08:46,2019-06-19 00:00:00,,2019-06-21 09:21:38,2019-06-21 09:16:57,1,224602,4,Abastecimento,N,martina,joaos,Deposito,F
2019-06-19 15:06:54,2019-06-19 00:00:00,,2019-06-19 15:11:45,2019-06-19 15:11:39,1,224601,1,Cliente,C,JOEL YSON,ARIELG,Deposito,F
2019-06-19 14:59:22,2019-06-19 00:00:00,,2019-06-19 15:08:18,2019-06-19 15:04:00,1,224600,2,Cliente,C,walterb,josep,Deposito,F
2019-06-19 14:58:43,2019-06-19 00:00:00,,2019-06-19 22:41:13,2019-06-19 22:15:14,1,224599,11,F. Via Direta,Y,HUDSONV,JOAOF,Embalagem,F
2019-06-19 14:55:06,2019-06-19 00:00:00,,2019-06-19 15:03:56,2019-06-19 14:56:01,1,224598,1,Cliente,C,TEREZINHAJ,wildsono,Deposito,F
2019-06-19 14:54:44,2019-06-19 00:00:00,,2019-06-19 23:02:16,2019-06-19 22:31:42,1,224597,20,F. Via Direta,Y,HUDSONV,samuelgomes,Embalagem,F
2019-06-19 14:54:03,2019-06-19 00:00:00,,2019-06-19 15:05:08,2019-06-19 14:55:01,1,224596,3,Abastecimento,N,jneto,jneto,Promotor,F
2019-06-19 14:48:35,2019-06-19 00:00:00,,2019-06-19 14:58:16,2019-06-19 14:58:03,10,224595,1,Cliente,C,STEFANYP,andersonm,Administracao,F
2019-06-19 14:45:10,2019-06-19 00:00:00,,2019-06-19 23:13:26,2019-06-19 22:35:35,1,224594,20,F. Via Direta,Y,HUDSONV,ewertond,Deposito,F
2019-06-19 14:41:06,2019-06-19 00:00:00,,2019-06-21 07:54:39,2019-06-21 07:33:10,1,224593,2,Abastecimento,N,martina,irandantas,Deposito,F
2019-06-19 14:30:20,2019-06-19 00:00:00,,2019-06-21 14:10:22,2019-06-21 14:09:58,10,224592,1,Abastecimento,N,brunoa,larag,Deposito,F
2019-06-19 14:25:43,2019-06-19 00:00:00,,2019-06-19 15:08:49,2019-06-19 14:48:52,11,224591,10,Abastecimento,N,ELAINEB,maureliof,Deposito,F
2019-06-19 14:23:40,2019-06-19 00:00:00,,2019-06-19 18:24:58,2019-06-19 18:13:47,1,224590,2,Abastecimento,N,maisac,micaelp,Deposito,F
2019-06-19 14:17:24,2019-06-19 00:00:00,,2019-06-19 18:55:45,2019-06-19 18:48:19,1,224589,3,Abastecimento,N,janicleisson,jeissonc,Deposito,F
2019-06-19 14:17:23,2019-06-19 00:00:00,,2019-06-19 14:23:29,2019-06-19 14:23:24,1,224588,1,Abastecimento,N,netinho,ARIELG,Deposito,F
2019-06-19 14:15:55,2019-06-19 00:00:00,,2019-06-19 14:25:11,2019-06-19 14:18:12,1,224587,1,Cliente,C,CARLOS ALBERTO,jeffersondouglas,Deposito,F
2019-06-19 14:05:57,2019-06-19 00:00:00,,2019-06-19 15:44:31,2019-06-19 15:24:10,1,224582,2,Abastecimento,N,CLEITON,ALEFF,Abastecimento,F
2019-06-19 14:04:34,2019-06-19 00:00:00,,2019-06-21 15:09:01,2019-06-21 14:02:56,2,224581,22,Abastecimento,N,deysek,"",,F
2019-06-19 14:03:26,2019-06-19 00:00:00,,2019-06-19 14:23:17,2019-06-19 14:04:49,1,224580,3,Abastecimento,N,Raniel,Raniel,Promotor,F
2019-06-19 13:59:39,2019-06-19 00:00:00,,2019-06-19 15:42:28,2019-06-19 15:36:05,1,224578,1,Abastecimento,N,ALBECIL,andersonp,Embalagem,F
2019-06-19 13:54:01,2019-06-19 00:00:00,,2019-06-19 14:04:33,2019-06-19 14:04:28,1,224576,1,Cliente,C,MARCIO GRA,ARIELG,Deposito,F
2019-06-19 13:48:54,2019-06-19 00:00:00,,2019-06-19 14:04:20,2019-06-19 13:50:14,1,224575,1,Cliente,C,alberion,ALBERION,Abastecimento,F
2019-06-19 13:44:36,2019-06-19 00:00:00,,2019-06-21 14:11:34,2019-06-21 14:10:30,10,224572,4,Abastecimento,N,VALDECID,larag,Deposito,F
2019-06-19 13:44:28,2019-06-19 00:00:00,,2019-06-21 14:36:15,2019-06-21 13:59:10,2,224571,19,Abastecimento,N,deysek,kevena,Deposito,F
2019-06-19 13:39:51,2019-06-19 00:00:00,,2019-06-19 14:58:43,2019-06-19 13:43:00,1,224568,3,Abastecimento,N,CLEITON,ALEFF,Abastecimento,F
2019-06-19 13:32:12,2019-06-19 00:00:00,,2019-06-21 16:43:05,2019-06-21 16:38:29,10,224567,10,Abastecimento,N,NATHALIAB,josefs,Deposito,F
